time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Latitude,Longitude,Speed (m/s)
14.085831,1.7194,0.2324,0.7422,20.8744,6.6743,0.0625,0.8089,-1.3912,-2.9999,49.27262345,-122.9769325,2.24000001
14.088929,1.3434,0.853,-0.1677,20.8744,6.6743,0.0625,0.8089,-1.3912,-2.9999,49.27262345,-122.9769325,2.24000001
14.111046,1.3434,0.853,-0.1677,20.8744,6.6743,0.0625,0.8089,-1.3912,-2.9999,49.27262345,-122.9769325,2.24000001
14.115273,0.9198,1.4775,0.0274,20.8744,6.6743,0.0625,0.8089,-1.3912,-2.9999,49.27262345,-122.9769325,2.24000001
14.130446,0.9198,1.4775,0.0274,20.8744,6.6743,0.0625,0.8089,-1.3912,-2.9999,49.27262345,-122.9769325,2.24000001
14.136315,-0.2048,2.1556,-1.1016,20.8744,6.6743,0.0625,0.8089,-1.3912,-2.9999,49.27262345,-122.9769325,2.24000001
14.139913,-0.2048,2.1556,-1.1016,20.8744,6.6743,0.0625,-0.3378,1.943,0.315,49.27262345,-122.9769325,2.24000001
14.142394,-0.9137,1.4741,-0.8966,20.8744,6.6743,0.0625,-0.3378,1.943,0.315,49.27262345,-122.9769325,2.24000001
14.158086,-1.1997,1.3228,-0.7606,20.8744,6.6743,0.0625,-0.3378,1.943,0.315,49.27262345,-122.9769325,2.24000001
14.161289,-1.1997,1.3228,-0.7606,22.7923,2.5819,2.7749,-0.3378,1.943,0.315,49.27262345,-122.9769325,2.24000001
14.171992,-1.1997,1.3228,-0.7606,22.7923,2.5819,2.7749,-0.3378,1.943,0.315,49.27262345,-122.9769325,2.24000001
14.200656,-1.8124,0.7952,-1.1922,22.7923,2.5819,2.7749,-0.3378,1.943,0.315,49.27262345,-122.9769325,2.24000001
14.205325,-1.7117,0.6719,-0.2707,22.7923,2.5819,2.7749,-0.3378,1.943,0.315,49.27262345,-122.9769325,2.24000001
14.209024,-1.7117,0.6719,-0.2707,22.7923,2.5819,2.7749,-0.3378,1.943,0.315,49.27262345,-122.9769325,2.24000001
14.212234,-1.7117,0.6719,-0.2707,22.7923,2.5819,2.7749,-1.3579,1.5914,5.2153,49.27262345,-122.9769325,2.24000001
14.221073,-1.1498,0.4902,-0.3149,22.7923,2.5819,2.7749,-1.3579,1.5914,5.2153,49.27262345,-122.9769325,2.24000001
14.22656,-1.1498,0.4902,-0.3149,0.1236,10.0143,-5.3781,-1.3579,1.5914,5.2153,49.27262345,-122.9769325,2.24000001
14.250811,-1.1498,0.4902,-0.3149,0.1236,10.0143,-5.3781,-1.3579,1.5914,5.2153,49.27262345,-122.9769325,2.24000001
14.255025,-1.0921,0.3446,-0.5342,0.1236,10.0143,-5.3781,-1.3579,1.5914,5.2153,49.27262345,-122.9769325,2.24000001
14.258236,-1.3143,0.2706,-0.6719,0.1236,10.0143,-5.3781,-1.3579,1.5914,5.2153,49.27262345,-122.9769325,2.24000001
14.269344,-1.3143,0.2706,-0.6719,0.1236,10.0143,-5.3781,-1.1259,1.3947,7.4569,49.27262345,-122.9769325,2.24000001
14.284465,-1.3485,0.3069,-0.3674,0.1236,10.0143,-5.3781,-1.1259,1.3947,7.4569,49.27262345,-122.9769325,2.24000001
14.288956,-2.0058,0.6025,-0.4291,0.1236,10.0143,-5.3781,-1.1259,1.3947,7.4569,49.27262345,-122.9769325,2.24000001
14.291919,-2.0058,0.6025,-0.4291,-12.1449,-2.1001,-3.1178,-1.1259,1.3947,7.4569,49.27262345,-122.9769325,2.24000001
14.308547,-2.0058,0.6025,-0.4291,-12.1449,-2.1001,-3.1178,-1.1259,1.3947,7.4569,49.27262345,-122.9769325,2.24000001
14.311875,-2.3847,1.4679,-0.652,-12.1449,-2.1001,-3.1178,-1.1259,1.3947,7.4569,49.27262345,-122.9769325,2.24000001
14.314279,-2.3847,1.4679,-0.652,-12.1449,-2.1001,-3.1178,-1.1259,1.3947,7.4569,49.27262345,-122.9769325,2.24000001
14.334806,-2.0632,1.4792,-0.6242,-12.1449,-2.1001,-3.1178,-1.1259,1.3947,7.4569,49.27262345,-122.9769325,2.24000001
14.339073,-2.0632,1.4792,-0.6242,-12.1449,-2.1001,-3.1178,-0.8561,0.4427,4.5068,49.27262345,-122.9769325,2.24000001
14.350973,-1.7429,0.7826,-0.3465,-12.1449,-2.1001,-3.1178,-0.8561,0.4427,4.5068,49.27262345,-122.9769325,2.24000001
14.355242,-1.7429,0.7826,-0.3465,-16.4602,-4.4632,-3.0251,-0.8561,0.4427,4.5068,49.27262345,-122.9769325,2.24000001
14.370275,-1.7429,0.7826,-0.3465,-16.4602,-4.4632,-3.0251,-0.8561,0.4427,4.5068,49.27262345,-122.9769325,2.24000001
14.374734,-1.6887,0.5652,-0.1551,-16.4602,-4.4632,-3.0251,-0.8561,0.4427,4.5068,49.27262345,-122.9769325,2.24000001
14.403941,-1.6887,0.5652,-0.1551,-16.4602,-4.4632,-3.0251,0.9312,-0.7352,-2.2059,49.27262345,-122.9769325,2.24000001
14.408389,-1.6706,0.1593,0.094,-16.4602,-4.4632,-3.0251,0.9312,-0.7352,-2.2059,49.27262345,-122.9769325,2.24000001
14.423868,-1.178,0.0222,0.1315,-16.4602,-4.4632,-3.0251,0.9312,-0.7352,-2.2059,49.27262345,-122.9769325,2.24000001
14.428624,0.3232,3.8787,-0.6933,-16.4602,-4.4632,-3.0251,0.9312,-0.7352,-2.2059,49.27262345,-122.9769325,2.24000001
14.431325,0.3232,3.8787,-0.6933,-21.6008,3.0894,-2.6692,0.9312,-0.7352,-2.2059,49.27262345,-122.9769325,2.24000001
14.450449,-2.6262,1.9191,-0.6755,-21.6008,3.0894,-2.6692,0.9312,-0.7352,-2.2059,49.27262345,-122.9769325,2.24000001
14.454274,-2.6262,1.9191,-0.6755,-21.6008,3.0894,-2.6692,0.9312,-0.7352,-2.2059,49.27262345,-122.9769325,2.24000001
14.472151,-2.6262,1.9191,-0.6755,-21.6008,3.0894,-2.6692,1.4272,0.9908,-5.4668,49.27262345,-122.9769325,2.24000001
14.477232,-2.8478,-1.5934,-0.6597,-21.6008,3.0894,-2.6692,1.4272,0.9908,-5.4668,49.27262345,-122.9769325,2.24000001
14.489087,-1.3279,2.3157,-0.6737,-21.6008,3.0894,-2.6692,1.4272,0.9908,-5.4668,49.27262345,-122.9769325,2.24000001
14.492916,-1.3279,2.3157,-0.6737,-21.6008,3.0894,-2.6692,1.4272,0.9908,-5.4668,49.27262345,-122.9769325,2.24000001
14.495682,-1.3279,2.3157,-0.6737,-8.8795,3.9665,1.1872,1.4272,0.9908,-5.4668,49.27262345,-122.9769325,2.24000001
14.510604,-0.7155,1.4138,-1.3226,-8.8795,3.9665,1.1872,1.4272,0.9908,-5.4668,49.27262345,-122.9769325,2.24000001
14.51371,-0.7155,1.4138,-1.3226,-8.8795,3.9665,1.1872,1.4272,0.9908,-5.4668,49.27262345,-122.9769325,2.24000001
14.533992,-0.9509,1.9008,-1.5064,-8.8795,3.9665,1.1872,1.4272,0.9908,-5.4668,49.27262345,-122.9769325,2.24000001
14.538332,-0.9509,1.9008,-1.5064,-8.8795,3.9665,1.1872,0.0999,-1.6977,-3.046,49.27262345,-122.9769325,2.24000001
14.556647,0.5146,4.8504,-0.4369,-8.8795,3.9665,1.1872,0.0999,-1.6977,-3.046,49.27262345,-122.9769325,2.24000001
14.560474,1.1064,3.6947,0.1182,-8.8795,3.9665,1.1872,0.0999,-1.6977,-3.046,49.27262345,-122.9769325,2.24000001
14.562806,1.1064,3.6947,0.1182,-16.5478,2.5135,-4.4368,0.0999,-1.6977,-3.046,49.27262345,-122.9769325,2.24000001
14.572505,1.1064,3.6947,0.1182,-16.5478,2.5135,-4.4368,0.0999,-1.6977,-3.046,49.27262345,-122.9769325,2.24000001
14.607518,1.1064,3.6947,0.1182,-16.5478,2.5135,-4.4368,-0.1684,-3.1367,-1.9152,49.27262345,-122.9769325,2.24000001
14.610815,0.9796,2.2121,-0.5554,-16.5478,2.5135,-4.4368,-0.1684,-3.1367,-1.9152,49.27262345,-122.9769325,2.24000001
14.613044,2.4879,1.8633,-0.4064,-16.5478,2.5135,-4.4368,-0.1684,-3.1367,-1.9152,49.27262345,-122.9769325,2.24000001
14.621318,2.3647,1.6671,0.1948,-16.5478,2.5135,-4.4368,-0.1684,-3.1367,-1.9152,49.27262345,-122.9769325,2.24000001
14.626357,2.3647,1.6671,0.1948,5.5355,23.3827,-3.9335,-0.1684,-3.1367,-1.9152,49.27262345,-122.9769325,2.24000001
14.650445,1.0705,1.601,-0.6544,5.5355,23.3827,-3.9335,-0.1684,-3.1367,-1.9152,49.27262345,-122.9769325,2.24000001
14.654477,1.0705,1.601,-0.6544,5.5355,23.3827,-3.9335,-0.1684,-3.1367,-1.9152,49.27262345,-122.9769325,2.24000001
14.66295,1.206,1.6264,0.1229,5.5355,23.3827,-3.9335,-0.1684,-3.1367,-1.9152,49.27262345,-122.9769325,2.24000001
14.670066,1.206,1.6264,0.1229,5.5355,23.3827,-3.9335,-0.1684,-3.1367,-1.9152,49.27262345,-122.9769325,2.24000001
14.674934,1.206,1.6264,0.1229,5.5355,23.3827,-3.9335,0.8016,-0.5345,-5.2292,49.27262345,-122.9769325,2.24000001
14.689256,1.3011,1.1168,-0.4109,5.5355,23.3827,-3.9335,0.8016,-0.5345,-5.2292,49.27262345,-122.9769325,2.24000001
14.693416,1.997,0.4906,0.214,5.5355,23.3827,-3.9335,0.8016,-0.5345,-5.2292,49.27262345,-122.9769325,2.24000001
14.69627,1.997,0.4906,0.214,24.2915,12.0324,-0.7023,0.8016,-0.5345,-5.2292,49.27262345,-122.9769325,2.24000001
14.71093,1.997,0.4906,0.214,24.2915,12.0324,-0.7023,0.8016,-0.5345,-5.2292,49.27262345,-122.9769325,2.24000001
14.735752,1.3176,0.5228,0.3754,24.2915,12.0324,-0.7023,0.8016,-0.5345,-5.2292,49.27262345,-122.9769325,2.24000001
14.739034,0.536,1.4596,-0.4486,24.2915,12.0324,-0.7023,0.8016,-0.5345,-5.2292,49.27262345,-122.9769325,2.24000001
14.742704,0.536,1.4596,-0.4486,24.2915,12.0324,-0.7023,0.4016,0.2419,-1.4303,49.27262345,-122.9769325,2.24000001
14.76304,-0.324,1.9798,-1.2599,24.2915,12.0324,-0.7023,0.4016,0.2419,-1.4303,49.27262345,-122.9769325,2.24000001
14.765688,-0.324,1.9798,-1.2599,21.2316,7.1,0.1721,0.4016,0.2419,-1.4303,49.27262345,-122.9769325,2.24000001
14.773113,-0.324,1.9798,-1.2599,21.2316,7.1,0.1721,0.4016,0.2419,-1.4303,49.27262345,-122.9769325,2.24000001
14.811652,-0.324,1.9798,-1.2599,21.2316,7.1,0.1721,-0.9902,0.95,4.0171,49.27262345,-122.9769325,2.24000001
14.815466,-0.8619,0.7177,-0.4433,21.2316,7.1,0.1721,-0.9902,0.95,4.0171,49.27262345,-122.9769325,2.24000001
14.818583,-1.1223,0.6022,-0.6968,21.2316,7.1,0.1721,-0.9902,0.95,4.0171,49.27262345,-122.9769325,2.24000001
14.821302,-1.1175,0.7961,-0.6941,21.2316,7.1,0.1721,-0.9902,0.95,4.0171,49.27262345,-122.9769325,2.24000001
14.830658,-1.4262,0.9205,-0.5229,21.2316,7.1,0.1721,-0.9902,0.95,4.0171,49.27262345,-122.9769325,2.24000001
14.833402,-1.4262,0.9205,-0.5229,9.9356,7.5697,-2.1897,-0.9902,0.95,4.0171,49.27262345,-122.9769325,2.24000001
14.848841,-1.5591,0.6742,-0.1349,9.9356,7.5697,-2.1897,-0.9902,0.95,4.0171,49.27262345,-122.9769325,2.24000001
14.851984,-1.5591,0.6742,-0.1349,9.9356,7.5697,-2.1897,-0.9902,0.95,4.0171,49.27262345,-122.9769325,2.24000001
14.854101,-1.5591,0.6742,-0.1349,9.9356,7.5697,-2.1897,-0.9902,0.95,4.0171,49.27262345,-122.9769325,2.24000001
14.868111,-1.2922,0.3689,-0.8273,9.9356,7.5697,-2.1897,-0.9902,0.95,4.0171,49.27262345,-122.9769325,2.24000001
14.876823,-1.2922,0.3689,-0.8273,9.9356,7.5697,-2.1897,-1.1272,1.9908,7.4313,49.27262345,-122.9769325,2.24000001
14.896987,-1.2941,0.2303,-0.6548,9.9356,7.5697,-2.1897,-1.1272,1.9908,7.4313,49.27262345,-122.9769325,2.24000001
14.900279,-1.2941,0.2303,-0.6548,-7.2088,0.048,-3.4982,-1.1272,1.9908,7.4313,49.27262345,-122.9769325,2.24000001
14.912499,-1.2941,0.2303,-0.6548,-7.2088,0.048,-3.4982,-1.1272,1.9908,7.4313,49.27262345,-122.9769325,2.24000001
14.914547,-1.4286,0.2269,-0.3901,-7.2088,0.048,-3.4982,-1.1272,1.9908,7.4313,49.27262345,-122.9769325,2.24000001
14.931509,-2.2895,0.3147,-0.4584,-7.2088,0.048,-3.4982,-1.1272,1.9908,7.4313,49.27262345,-122.9769325,2.24000001
14.946579,-2.2895,0.3147,-0.4584,-7.2088,0.048,-3.4982,-0.7629,0.6373,7.0741,49.27262345,-122.9769325,2.24000001
14.951897,-1.979,1.4631,-0.4649,-7.2088,0.048,-3.4982,-0.7629,0.6373,7.0741,49.27262345,-122.9769325,2.24000001
14.96439,-2.0286,1.5864,-0.3091,-7.2088,0.048,-3.4982,-0.7629,0.6373,7.0741,49.27262345,-122.9769325,2.24000001
14.968221,-2.0286,1.5864,-0.3091,-13.3695,-4.438,-2.9718,-0.7629,0.6373,7.0741,49.27262345,-122.9769325,2.24000001
14.973042,-2.0286,1.5864,-0.3091,-13.3695,-4.438,-2.9718,-0.7629,0.6373,7.0741,49.27262345,-122.9769325,2.24000001
15.012499,-1.8498,0.8904,-0.0611,-13.3695,-4.438,-2.9718,-0.7629,0.6373,7.0741,49.27262345,-122.9769325,2.24000001
15.014794,-1.6247,0.252,0.3822,-13.3695,-4.438,-2.9718,-0.7629,0.6373,7.0741,49.27263194,-122.9769711,2.48000002
15.016965,-1.6247,0.252,0.3822,-13.3695,-4.438,-2.9718,0.2194,0.1993,-0.2601,49.27263194,-122.9769711,2.48000002
15.029673,-1.6247,0.252,0.3822,-13.3695,-4.438,-2.9718,0.2194,0.1993,-0.2601,49.27263194,-122.9769711,2.48000002
15.032252,-1.2832,0.3479,0.0749,-13.3695,-4.438,-2.9718,0.2194,0.1993,-0.2601,49.27263194,-122.9769711,2.48000002
15.034306,-1.2832,0.3479,0.0749,-22.1547,1.5595,-2.168,0.2194,0.1993,-0.2601,49.27263194,-122.9769711,2.48000002
15.045732,-0.5607,2.6442,-0.5652,-22.1547,1.5595,-2.168,0.2194,0.1993,-0.2601,49.27263194,-122.9769711,2.48000002
15.052575,-0.5607,2.6442,-0.5652,-22.1547,1.5595,-2.168,0.2194,0.1993,-0.2601,49.27263194,-122.9769711,2.48000002
15.06963,-1.6081,3.2747,-0.2266,-22.1547,1.5595,-2.168,0.2194,0.1993,-0.2601,49.27263194,-122.9769711,2.48000002
15.080589,-1.6081,3.2747,-0.2266,-22.1547,1.5595,-2.168,1.5355,1.0748,-5.7227,49.27263194,-122.9769711,2.48000002
15.08269,-3.5804,-2.4406,-1.3786,-22.1547,1.5595,-2.168,1.5355,1.0748,-5.7227,49.27263194,-122.9769711,2.48000002
15.0996,-1.9284,0.9259,-0.3846,-22.1547,1.5595,-2.168,1.5355,1.0748,-5.7227,49.27263194,-122.9769711,2.48000002
15.102172,-1.9284,0.9259,-0.3846,-14.8152,-1.8555,1.9261,1.5355,1.0748,-5.7227,49.27263194,-122.9769711,2.48000002
15.11083,-1.9284,0.9259,-0.3846,-14.8152,-1.8555,1.9261,1.5355,1.0748,-5.7227,49.27263194,-122.9769711,2.48000002
15.14974,-1.9284,0.9259,-0.3846,-14.8152,-1.8555,1.9261,0.6328,-1.3245,-3.6736,49.27263194,-122.9769711,2.48000002
15.154042,-0.8045,2.5418,-1.2804,-14.8152,-1.8555,1.9261,0.6328,-1.3245,-3.6736,49.27263194,-122.9769711,2.48000002
15.157102,-1.3671,0.879,-1.4461,-14.8152,-1.8555,1.9261,0.6328,-1.3245,-3.6736,49.27263194,-122.9769711,2.48000002
15.163924,-0.7026,3.5068,-0.9997,-14.8152,-1.8555,1.9261,0.6328,-1.3245,-3.6736,49.27263194,-122.9769711,2.48000002
15.167576,-0.7026,3.5068,-0.9997,-17.4964,2.5951,-2.5961,0.6328,-1.3245,-3.6736,49.27263194,-122.9769711,2.48000002
15.178182,-0.7026,3.5068,-0.9997,-17.4964,2.5951,-2.5961,0.6328,-1.3245,-3.6736,49.27263194,-122.9769711,2.48000002
15.208684,-0.7026,3.5068,-0.9997,-17.4964,2.5951,-2.5961,0.6328,-1.3245,-3.6736,49.27263194,-122.9769711,2.48000002
15.212655,0.8087,4.2562,-0.1302,-17.4964,2.5951,-2.5961,0.6328,-1.3245,-3.6736,49.27263194,-122.9769711,2.48000002
15.215347,0.4673,2.9771,-0.3288,-17.4964,2.5951,-2.5961,0.6328,-1.3245,-3.6736,49.27263194,-122.9769711,2.48000002
15.218501,0.4673,2.9771,-0.3288,-17.4964,2.5951,-2.5961,-0.1182,-2.7484,-1.6065,49.27263194,-122.9769711,2.48000002
15.221049,1.928,2.1597,-0.987,-17.4964,2.5951,-2.5961,-0.1182,-2.7484,-1.6065,49.27263194,-122.9769711,2.48000002
15.240991,3.4176,1.7658,-0.0299,-17.4964,2.5951,-2.5961,-0.1182,-2.7484,-1.6065,49.27263194,-122.9769711,2.48000002
15.243173,3.4176,1.7658,-0.0299,-2.3597,18.7574,-8.2535,-0.1182,-2.7484,-1.6065,49.27263194,-122.9769711,2.48000002
15.255044,3.4176,1.7658,-0.0299,-2.3597,18.7574,-8.2535,-0.1182,-2.7484,-1.6065,49.27263194,-122.9769711,2.48000002
15.268652,1.4444,1.2387,-0.2646,-2.3597,18.7574,-8.2535,-0.1182,-2.7484,-1.6065,49.27263194,-122.9769711,2.48000002
15.284202,0.5195,1.5965,-0.7818,-2.3597,18.7574,-8.2535,-0.1182,-2.7484,-1.6065,49.27263194,-122.9769711,2.48000002
15.287447,0.5195,1.5965,-0.7818,-2.3597,18.7574,-8.2535,0.2347,-1.6397,-3.9514,49.27263194,-122.9769711,2.48000002
15.305147,0.5195,1.5965,-0.7818,23.0836,17.8559,-1.8786,0.2347,-1.6397,-3.9514,49.27263194,-122.9769711,2.48000002
15.308425,1.1383,1.629,-0.0274,23.0836,17.8559,-1.8786,0.2347,-1.6397,-3.9514,49.27263194,-122.9769711,2.48000002
15.310851,1.1383,1.629,-0.0274,23.0836,17.8559,-1.8786,0.2347,-1.6397,-3.9514,49.27263194,-122.9769711,2.48000002
15.352851,1.8289,0.9213,-0.5172,23.0836,17.8559,-1.8786,0.2347,-1.6397,-3.9514,49.27263194,-122.9769711,2.48000002
15.355459,2.2408,0.3986,0.3131,23.0836,17.8559,-1.8786,0.2347,-1.6397,-3.9514,49.27263194,-122.9769711,2.48000002
15.357823,2.2408,0.3986,0.3131,23.0836,17.8559,-1.8786,0.5805,-1.12,-2.8669,49.27263194,-122.9769711,2.48000002
15.373062,1.4898,0.8433,0.2845,23.0836,17.8559,-1.8786,0.5805,-1.12,-2.8669,49.27263194,-122.9769711,2.48000002
15.376022,1.4898,0.8433,0.2845,18.2477,9.1917,-2.1391,0.5805,-1.12,-2.8669,49.27263194,-122.9769711,2.48000002
15.378221,0.298,1.6885,-0.5229,18.2477,9.1917,-2.1391,0.5805,-1.12,-2.8669,49.27263194,-122.9769711,2.48000002
15.380123,0.298,1.6885,-0.5229,18.2477,9.1917,-2.1391,0.5805,-1.12,-2.8669,49.27263194,-122.9769711,2.48000002
15.389008,0.298,1.6885,-0.5229,18.2477,9.1917,-2.1391,0.5805,-1.12,-2.8669,49.27263194,-122.9769711,2.48000002
15.392823,-0.2726,1.748,-1.0718,18.2477,9.1917,-2.1391,0.5805,-1.12,-2.8669,49.27263194,-122.9769711,2.48000002
15.401872,-0.2726,1.748,-1.0718,18.2477,9.1917,-2.1391,0.5805,-1.12,-2.8669,49.27263194,-122.9769711,2.48000002
15.411694,-0.9458,1.0721,-0.8241,18.2477,9.1917,-2.1391,0.5805,-1.12,-2.8669,49.27263194,-122.9769711,2.48000002
15.418913,-0.9458,1.0721,-0.8241,18.2477,9.1917,-2.1391,-0.3325,2.2398,1.2481,49.27263194,-122.9769711,2.48000002
15.431095,-1.3348,0.9271,-1.0651,18.2477,9.1917,-2.1391,-0.3325,2.2398,1.2481,49.27263194,-122.9769711,2.48000002
15.441417,-1.3348,0.9271,-1.0651,21.1479,4.8801,1.3255,-0.3325,2.2398,1.2481,49.27263194,-122.9769711,2.48000002
15.452641,-1.3773,0.8597,-0.9862,21.1479,4.8801,1.3255,-0.3325,2.2398,1.2481,49.27263194,-122.9769711,2.48000002
15.456488,-1.3773,0.8597,-0.9862,21.1479,4.8801,1.3255,-0.3325,2.2398,1.2481,49.27263194,-122.9769711,2.48000002
15.483889,-1.9458,0.8377,-0.4378,21.1479,4.8801,1.3255,-0.3325,2.2398,1.2481,49.27263194,-122.9769711,2.48000002
15.486262,-1.9458,0.8377,-0.4378,21.1479,4.8801,1.3255,-1.2926,1.6749,6.4113,49.27263194,-122.9769711,2.48000002
15.507295,-1.9458,0.8377,-0.4378,-3.3921,5.5272,-7.4659,-1.2926,1.6749,6.4113,49.27263194,-122.9769711,2.48000002
15.509794,-1.1861,0.4736,-0.2377,-3.3921,5.5272,-7.4659,-1.2926,1.6749,6.4113,49.27263194,-122.9769711,2.48000002
15.511559,-0.9989,0.3043,-0.3579,-3.3921,5.5272,-7.4659,-1.2926,1.6749,6.4113,49.27263194,-122.9769711,2.48000002
15.513298,-0.9989,0.3043,-0.3579,-3.3921,5.5272,-7.4659,-1.2926,1.6749,6.4113,49.27263194,-122.9769711,2.48000002
15.551107,-1.1824,0.2171,-0.6449,-3.3921,5.5272,-7.4659,-1.2926,1.6749,6.4113,49.27263194,-122.9769711,2.48000002
15.55403,-1.4586,-0.0416,-0.1231,-3.3921,5.5272,-7.4659,-1.2926,1.6749,6.4113,49.27263194,-122.9769711,2.48000002
15.556238,-1.4586,-0.0416,-0.1231,-3.3921,5.5272,-7.4659,-0.6197,1.4986,7.9303,49.27263194,-122.9769711,2.48000002
15.569174,-1.9464,0.5021,-0.5049,-3.3921,5.5272,-7.4659,-0.6197,1.4986,7.9303,49.27263194,-122.9769711,2.48000002
15.573566,-1.9464,0.5021,-0.5049,-3.3921,5.5272,-7.4659,-0.6197,1.4986,7.9303,49.27263194,-122.9769711,2.48000002
15.576131,-1.9464,0.5021,-0.5049,-3.3921,5.5272,-7.4659,-0.6197,1.4986,7.9303,49.27263194,-122.9769711,2.48000002
15.57828,-1.9464,0.5021,-0.5049,-11.7979,-2.4226,-1.4969,-0.6197,1.4986,7.9303,49.27263194,-122.9769711,2.48000002
15.601964,-2.0836,1.6579,-0.694,-11.7979,-2.4226,-1.4969,-0.6197,1.4986,7.9303,49.27263194,-122.9769711,2.48000002
15.616451,-2.0818,1.4024,-0.4364,-11.7979,-2.4226,-1.4969,-0.6197,1.4986,7.9303,49.27263194,-122.9769711,2.48000002
15.62261,-2.0818,1.4024,-0.4364,-11.7979,-2.4226,-1.4969,-0.3743,-0.0791,3.9891,49.27263194,-122.9769711,2.48000002
15.641749,-2.0818,1.4024,-0.4364,-17.7936,-4.0257,-2.2923,-0.3743,-0.0791,3.9891,49.27263194,-122.9769711,2.48000002
15.644092,-1.5934,0.8753,0.1272,-17.7936,-4.0257,-2.2923,-0.3743,-0.0791,3.9891,49.27263194,-122.9769711,2.48000002
15.645499,-1.7245,0.7709,0.3509,-17.7936,-4.0257,-2.2923,-0.3743,-0.0791,3.9891,49.27263194,-122.9769711,2.48000002
15.651501,-1.7245,0.7709,0.3509,-17.7936,-4.0257,-2.2923,-0.3743,-0.0791,3.9891,49.27263194,-122.9769711,2.48000002
15.672212,-1.5816,0.3907,0.2193,-17.7936,-4.0257,-2.2923,-0.3743,-0.0791,3.9891,49.27263194,-122.9769711,2.48000002
15.68351,-0.2049,2.122,-1.0995,-17.7936,-4.0257,-2.2923,-0.3743,-0.0791,3.9891,49.27263194,-122.9769711,2.48000002
15.691699,-0.2049,2.122,-1.0995,-17.7936,-4.0257,-2.2923,1.1528,0.0695,-3.3818,49.27263194,-122.9769711,2.48000002
15.709427,-0.9618,4.9563,1.3828,-17.7936,-4.0257,-2.2923,1.1528,0.0695,-3.3818,49.27263194,-122.9769711,2.48000002
15.711838,-0.9618,4.9563,1.3828,-20.1224,3.1888,1.5712,1.1528,0.0695,-3.3818,49.27263194,-122.9769711,2.48000002
15.713854,-0.9618,4.9563,1.3828,-20.1224,3.1888,1.5712,1.1528,0.0695,-3.3818,49.27263194,-122.9769711,2.48000002
15.750445,-0.9618,4.9563,1.3828,-20.1224,3.1888,1.5712,1.1528,0.0695,-3.3818,49.27263194,-122.9769711,2.48000002
15.753186,-3.6608,-2.4079,-2.1243,-20.1224,3.1888,1.5712,1.1528,0.0695,-3.3818,49.27263194,-122.9769711,2.48000002
15.755233,-2.3449,-0.1989,-0.8849,-20.1224,3.1888,1.5712,1.1528,0.0695,-3.3818,49.27263194,-122.9769711,2.48000002
15.757449,-2.3449,-0.1989,-0.8849,-20.1224,3.1888,1.5712,1.727,0.4846,-5.7635,49.27263194,-122.9769711,2.48000002
15.770756,-2.3449,-0.1989,-0.8849,-20.1224,3.1888,1.5712,1.727,0.4846,-5.7635,49.27263194,-122.9769711,2.48000002
15.774249,-1.0809,2.7112,-0.7352,-20.1224,3.1888,1.5712,1.727,0.4846,-5.7635,49.27263194,-122.9769711,2.48000002
15.776718,-1.2249,0.4553,-1.4651,-20.1224,3.1888,1.5712,1.727,0.4846,-5.7635,49.27263194,-122.9769711,2.48000002
15.779372,-1.2249,0.4553,-1.4651,-11.3905,11.3133,0.2816,1.727,0.4846,-5.7635,49.27263194,-122.9769711,2.48000002
15.800661,-1.3376,2.1294,-1.5802,-11.3905,11.3133,0.2816,1.727,0.4846,-5.7635,49.27263194,-122.9769711,2.48000002
15.816349,0.3693,4.0674,-0.8503,-11.3905,11.3133,0.2816,1.727,0.4846,-5.7635,49.27263194,-122.9769711,2.48000002
15.824666,0.3693,4.0674,-0.8503,-11.3905,11.3133,0.2816,0.1074,-1.7615,-2.6541,49.27263194,-122.9769711,2.48000002
15.848118,0.7693,3.7522,-0.0595,-11.3905,11.3133,0.2816,0.1074,-1.7615,-2.6541,49.27263194,-122.9769711,2.48000002
15.851672,0.7693,3.7522,-0.0595,-14.7003,-3.9814,-6.6717,0.1074,-1.7615,-2.6541,49.27263194,-122.9769711,2.48000002
15.854541,0.7693,3.7522,-0.0595,-14.7003,-3.9814,-6.6717,0.1074,-1.7615,-2.6541,49.27263194,-122.9769711,2.48000002
15.884594,0.584,2.4052,-0.6034,-14.7003,-3.9814,-6.6717,0.1074,-1.7615,-2.6541,49.27263194,-122.9769711,2.48000002
15.886667,2.2124,1.7806,-0.6781,-14.7003,-3.9814,-6.6717,0.1074,-1.7615,-2.6541,49.27263194,-122.9769711,2.48000002
15.892951,2.2124,1.7806,-0.6781,-14.7003,-3.9814,-6.6717,-0.312,-3.8686,-1.2551,49.27263194,-122.9769711,2.48000002
15.914391,2.2124,1.7806,-0.6781,5.1523,24.6895,-4.7571,-0.312,-3.8686,-1.2551,49.27263194,-122.9769711,2.48000002
15.917832,2.2124,1.7806,-0.6781,5.1523,24.6895,-4.7571,-0.312,-3.8686,-1.2551,49.27263194,-122.9769711,2.48000002
15.920424,2.3925,1.434,-0.1875,5.1523,24.6895,-4.7571,-0.312,-3.8686,-1.2551,49.27263194,-122.9769711,2.48000002
15.923019,1.3353,1.1619,-0.361,5.1523,24.6895,-4.7571,-0.312,-3.8686,-1.2551,49.27263194,-122.9769711,2.48000002
